city,pairs,dist.hours.distances,hue.dist
Memphis,|8 - 19|,11,0.0221690502308803
Memphis,|8 - 20|,12,0.0187885953467171
Memphis,|8 - 21|,11,0.0174096700510915
Memphis,|8 - 22|,10,0.0163066699075781
Memphis,|8 - 23|,9,0.0163482639129526
Memphis,|8 - 9|,1,0.00777270306045529
Memphis,|9 - 10|,1,0.0122491640408752
Memphis,|9 - 11|,2,0.0112990980284113
Memphis,|9 - 12|,3,0.0122548325298608
Memphis,|9 - 13|,4,0.0198054011849644
Memphis,|9 - 14|,5,0.0195956336894075
Memphis,|9 - 15|,6,0.0147363015050719
Memphis,|9 - 16|,7,0.0126363615656377
Memphis,|9 - 17|,8,0.0266159744508103
Memphis,|9 - 18|,9,0.022866582223317
Memphis,|9 - 19|,10,0.0207708019249545
Memphis,|9 - 20|,11,0.0166960758047843
Memphis,|9 - 21|,12,0.0141212592880729
Memphis,|9 - 22|,11,0.0134779035577556
Memphis,|9 - 23|,10,0.013288043109123
Mesa,|0 - 1|,1,0.00574844702532097
Mesa,|0 - 10|,10,0.0353889110288652
Mesa,|0 - 11|,11,0.0276911443823732
Mesa,|0 - 12|,12,0.0293934470836194
Mesa,|0 - 13|,11,0.0383409438290211
Mesa,|0 - 14|,10,0.0397639110237181
Mesa,|0 - 15|,9,0.0387781277888932
Mesa,|0 - 16|,8,0.0382993876864062
Mesa,|0 - 17|,7,0.0399914832067191
Mesa,|0 - 18|,6,0.039112604696931
Mesa,|0 - 19|,5,0.0416147362124319
Mesa,|0 - 2|,2,0.0101488502283803
Mesa,|0 - 20|,4,0.0290732665277092
Mesa,|0 - 21|,3,0.0180953861195523
Mesa,|0 - 22|,2,0.0132277671660397
Mesa,|0 - 23|,1,0.0129703895647158
Mesa,|0 - 3|,3,0.012194367795426
Mesa,|0 - 4|,4,0.0143296826403074
Mesa,|0 - 5|,5,0.0182659450443361
Mesa,|0 - 6|,6,0.0240127120171912
Mesa,|0 - 7|,7,0.0270791481308822
Mesa,|0 - 8|,8,0.0463931052398297
Mesa,|0 - 9|,9,0.0384927887928177
Mesa,|1 - 10|,9,0.0365818532850438
Mesa,|1 - 11|,10,0.0286371304109997
Mesa,|1 - 12|,11,0.0303967227814318
Mesa,|1 - 13|,12,0.0393427685237281
Mesa,|1 - 14|,11,0.0407160380520205
Mesa,|1 - 15|,10,0.0400662930710678
Mesa,|1 - 16|,9,0.0393153943460257
Mesa,|1 - 17|,8,0.0411839276736414
Mesa,|1 - 18|,7,0.0401293200396522
Mesa,|1 - 19|,6,0.0426592963518247
Mesa,|1 - 2|,1,0.0123722970866696
Mesa,|1 - 20|,5,0.0302394431405923
Mesa,|1 - 21|,4,0.019991919878258
Mesa,|1 - 22|,3,0.0152929695292358
Mesa,|1 - 23|,2,0.0153969330506519
Mesa,|1 - 3|,2,0.0143426184686844
Mesa,|1 - 4|,3,0.0149627177735003
Mesa,|1 - 5|,4,0.0204327572447946
Mesa,|1 - 6|,5,0.0259843937687737
Mesa,|1 - 7|,6,0.0280993908110382
Mesa,|1 - 8|,7,0.0474585618484319
Mesa,|1 - 9|,8,0.0392967638316625
Mesa,|10 - 11|,1,0.0104201695132246
Mesa,|10 - 12|,2,0.00822800638839133
Mesa,|10 - 13|,3,0.00534634614961371
Mesa,|10 - 14|,4,0.00675335746656609
Mesa,|10 - 15|,5,0.00557682495320513
Mesa,|10 - 16|,6,0.00583297407301346
Mesa,|10 - 17|,7,0.00790569214343281
Mesa,|10 - 18|,8,0.0074934320866942
Mesa,|10 - 19|,9,0.012396720320848
Mesa,|10 - 20|,10,0.0122759704300611
Mesa,|10 - 21|,11,0.0202194647980289
Mesa,|10 - 22|,12,0.025076416964543
Mesa,|10 - 23|,11,0.0248596734060934
Mesa,|11 - 12|,1,0.00527576997940983
Mesa,|11 - 13|,2,0.0124702395335233
Mesa,|11 - 14|,3,0.0141202138897685
Mesa,|11 - 15|,4,0.0136253252923844
Mesa,|11 - 16|,5,0.0133498741820234
Mesa,|11 - 17|,6,0.0161093449936937
Mesa,|11 - 18|,7,0.0155890280073887
Mesa,|11 - 19|,8,0.0196122871829055
Mesa,|11 - 20|,9,0.0130248183337446
Mesa,|11 - 21|,10,0.0153860184848219
Mesa,|11 - 22|,11,0.0189323488024053
Mesa,|11 - 23|,12,0.019132263961807
Mesa,|12 - 13|,1,0.0103759881254384
Mesa,|12 - 14|,2,0.0119683070347168
Mesa,|12 - 15|,3,0.0115070819585432
Mesa,|12 - 16|,4,0.0114294393076037
Mesa,|12 - 17|,5,0.0139722587506146
Mesa,|12 - 18|,6,0.0131567563009645
Mesa,|12 - 19|,7,0.0181053601583338
Mesa,|12 - 20|,8,0.0122340921364006
Mesa,|12 - 21|,9,0.0164146405701448
Mesa,|12 - 22|,10,0.0206163867753625
Mesa,|12 - 23|,11,0.0202915107903052
Mesa,|13 - 14|,1,0.00432247972518835
Mesa,|13 - 15|,2,0.00403179914370448
Mesa,|13 - 16|,3,0.0042941181145562
Mesa,|13 - 17|,4,0.00640099345416345
Mesa,|13 - 18|,5,0.00667279726876454
Mesa,|13 - 19|,6,0.0109566642111891
Mesa,|13 - 20|,7,0.013792973924143
Mesa,|13 - 21|,8,0.0228960064319422
Mesa,|13 - 22|,9,0.0280433564341816
Mesa,|13 - 23|,10,0.0280403910844432
Mesa,|14 - 15|,1,0.00537329877892078
Mesa,|14 - 16|,2,0.00475110061665416
Mesa,|14 - 17|,3,0.00689688723222684
Mesa,|14 - 18|,4,0.00713636742413523
Mesa,|14 - 19|,5,0.0108944586351171
Mesa,|14 - 20|,6,0.0148011272871632
Mesa,|14 - 21|,7,0.0243967014868153
Mesa,|14 - 22|,8,0.0295876560746471
Mesa,|14 - 23|,9,0.0294177998800177
Mesa,|15 - 16|,1,0.00415462616198326
Mesa,|15 - 17|,2,0.00496667339901259
Mesa,|15 - 18|,3,0.00606746074961318
Mesa,|15 - 19|,4,0.0100245153286182
Mesa,|15 - 20|,5,0.013546571597223
Mesa,|15 - 21|,6,0.0228310509557922
Mesa,|15 - 22|,7,0.0280552405016933
Mesa,|15 - 23|,8,0.0279399283361102
Mesa,|16 - 17|,1,0.00509659381261494
Mesa,|16 - 18|,2,0.00562654855211609
Mesa,|16 - 19|,3,0.00872793584674546
Mesa,|16 - 20|,4,0.0125310210023976
Mesa,|16 - 21|,5,0.0222872313613943
Mesa,|16 - 22|,6,0.0275366631414583
Mesa,|16 - 23|,7,0.0275672210319236
Mesa,|17 - 18|,1,0.0044550466477463
Mesa,|17 - 19|,2,0.00689321079270394
Mesa,|17 - 20|,3,0.012899946011093
Mesa,|17 - 21|,4,0.023227453789065
Mesa,|17 - 22|,5,0.0287082218105136
Mesa,|17 - 23|,6,0.0286847719723397
Mesa,|18 - 19|,1,0.00831772197107408
Mesa,|18 - 20|,2,0.01250956757027
Mesa,|18 - 21|,3,0.0227367482703793
Mesa,|18 - 22|,4,0.0281362834949623
Mesa,|18 - 23|,5,0.0280365744698657
Mesa,|19 - 20|,1,0.0133036798185896
Mesa,|19 - 21|,2,0.0242796303857247
Mesa,|19 - 22|,3,0.0298689099332886
Mesa,|19 - 23|,4,0.0302132172403804
Mesa,|2 - 10|,8,0.0281649127128272
Mesa,|2 - 11|,9,0.0212489860033308
Mesa,|2 - 12|,10,0.022901598219898
Mesa,|2 - 13|,11,0.0309483041734439
Mesa,|2 - 14|,12,0.0323792066375514
Mesa,|2 - 15|,11,0.0311624106881835
Mesa,|2 - 16|,10,0.030771078280929
Mesa,|2 - 17|,9,0.0320310176514072
Mesa,|2 - 18|,8,0.0314699876922181
Mesa,|2 - 19|,7,0.0335413444432406
Mesa,|2 - 20|,6,0.0211363682862532
Mesa,|2 - 21|,5,0.0105570061670051
Mesa,|2 - 22|,4,0.00751516938122327
Mesa,|2 - 23|,3,0.00697629042034202
Mesa,|2 - 3|,1,0.00968458487863092
Mesa,|2 - 4|,2,0.0123048226721598
Mesa,|2 - 5|,3,0.020152674017687
Mesa,|2 - 6|,4,0.0183123402665339
Mesa,|2 - 7|,5,0.0209938650433654
Mesa,|2 - 8|,6,0.0385438250505342
Mesa,|2 - 9|,7,0.0312750797740257
Mesa,|20 - 21|,1,0.0118784060592802
Mesa,|20 - 22|,2,0.017662516315529
Mesa,|20 - 23|,3,0.0177824198746931
Mesa,|21 - 22|,1,0.00674671710322255
Mesa,|21 - 23|,2,0.00754127435201538
Mesa,|22 - 23|,1,0.00473280961972275
Mesa,|3 - 10|,7,0.0297155549216827
Mesa,|3 - 11|,8,0.0225620466396084
Mesa,|3 - 12|,9,0.0240269914277153
Mesa,|3 - 13|,10,0.0325503853651641
Mesa,|3 - 14|,11,0.0338076882164046
Mesa,|3 - 15|,12,0.0328557549239671
Mesa,|3 - 16|,11,0.0329003035262107
Mesa,|3 - 17|,10,0.0343973332889078
Mesa,|3 - 18|,9,0.0336606125599829
Mesa,|3 - 19|,8,0.0366334096032838
Mesa,|3 - 20|,7,0.0245006521088137
Mesa,|3 - 21|,6,0.0156437131690838
Mesa,|3 - 22|,5,0.0131803549455103
Mesa,|3 - 23|,4,0.0117076834199139
Mesa,|3 - 4|,1,0.0153563925805485
Mesa,|3 - 5|,2,0.0220493822972005
Mesa,|3 - 6|,3,0.0184710710728654
Mesa,|3 - 7|,4,0.021973568509904
Mesa,|3 - 8|,5,0.0403558291248396
Mesa,|3 - 9|,6,0.0325845216136924
Mesa,|4 - 10|,6,0.0297686920761838
Mesa,|4 - 11|,7,0.0223650023872812
Mesa,|4 - 12|,8,0.0242395153182731
Mesa,|4 - 13|,9,0.0319699462892825
Mesa,|4 - 14|,10,0.0335385714369458
Mesa,|4 - 15|,11,0.0325843204523618
Mesa,|4 - 16|,12,0.0318921039581423
Mesa,|4 - 17|,11,0.0335818397696922
Mesa,|4 - 18|,10,0.0327750424157893
Mesa,|4 - 19|,9,0.03493845504675
Mesa,|4 - 20|,8,0.02351195423555
Mesa,|4 - 21|,7,0.0153476568632612
Mesa,|4 - 22|,6,0.0133778240687499
Mesa,|4 - 23|,5,0.0139631120753904
Mesa,|4 - 5|,1,0.021085780124215
Mesa,|4 - 6|,2,0.0208515752582669
Mesa,|4 - 7|,3,0.022987949560512
Mesa,|4 - 8|,4,0.0397933956177292
Mesa,|4 - 9|,5,0.031593056701036
Mesa,|5 - 10|,5,0.0381288748752308
Mesa,|5 - 11|,6,0.030990408922851
Mesa,|5 - 12|,7,0.0334597385535179
Mesa,|5 - 13|,8,0.0410474831979814
Mesa,|5 - 14|,9,0.0429980938931396
Mesa,|5 - 15|,10,0.0410708152988653
Mesa,|5 - 16|,11,0.0410104494914725
Mesa,|5 - 17|,12,0.0423324587656116
Mesa,|5 - 18|,11,0.0417636638437951
Mesa,|5 - 19|,10,0.0443447011649103
Mesa,|5 - 20|,9,0.0337902887667026
Mesa,|5 - 21|,8,0.0243105167198606
Mesa,|5 - 22|,7,0.0197928203939417
Mesa,|5 - 23|,6,0.0205606161724225
Mesa,|5 - 6|,1,0.0252807550917271
Mesa,|5 - 7|,2,0.0296375982651874
Mesa,|5 - 8|,3,0.0480362253196669
Mesa,|5 - 9|,4,0.0405326975741925
Mesa,|6 - 10|,4,0.0206953312247744
Mesa,|6 - 11|,5,0.0160165051659244
Mesa,|6 - 12|,6,0.0169082261444545
Mesa,|6 - 13|,7,0.023908771930809
Mesa,|6 - 14|,8,0.0253413194474063
Mesa,|6 - 15|,9,0.0237395655263016
Mesa,|6 - 16|,10,0.0242200163773778
Mesa,|6 - 17|,11,0.0255654271003503
Mesa,|6 - 18|,12,0.0251260587134546
Mesa,|6 - 19|,11,0.0289628689561473
Mesa,|6 - 20|,10,0.0205948568800799
Mesa,|6 - 21|,9,0.0170693121316824
Mesa,|6 - 22|,8,0.0179508572011033
Mesa,|6 - 23|,7,0.0166412257146818
Mesa,|6 - 7|,1,0.0145261575226689
Mesa,|6 - 8|,2,0.0302724781404888
Mesa,|6 - 9|,3,0.0239022322414527
Mesa,|7 - 10|,3,0.0124778589026891
Mesa,|7 - 11|,4,0.00755399959573487
Mesa,|7 - 12|,5,0.00808709859161913
Mesa,|7 - 13|,6,0.0150582983093002
Mesa,|7 - 14|,7,0.016684345280098
Mesa,|7 - 15|,8,0.0157776746110342
Mesa,|7 - 16|,9,0.015765142512114
Mesa,|7 - 17|,10,0.0178981266830594
Mesa,|7 - 18|,11,0.017232139119089
Mesa,|7 - 19|,12,0.0216431840773715
Mesa,|7 - 20|,11,0.014667281045664
Mesa,|7 - 21|,10,0.0158685546925337
Mesa,|7 - 22|,9,0.0183932115913126
Mesa,|7 - 23|,8,0.0181641228513451
Mesa,|7 - 8|,1,0.0224060669417151
Mesa,|7 - 9|,2,0.0153704190884197
Mesa,|8 - 10|,2,0.012249060374813
Mesa,|8 - 11|,3,0.0207928643468326
Mesa,|8 - 12|,4,0.0187866859821779
Mesa,|8 - 13|,5,0.00995508503342288
Mesa,|8 - 14|,6,0.00935958201115177
Mesa,|8 - 15|,7,0.0090729925627536
Mesa,|8 - 16|,8,0.00966479927265958
Mesa,|8 - 17|,9,0.0084551570252004
Mesa,|8 - 18|,10,0.00969321775195308
Mesa,|8 - 19|,11,0.0116172495608361
Mesa,|8 - 20|,12,0.0201671384882745
Mesa,|8 - 21|,11,0.0302557462853885
Mesa,|8 - 22|,10,0.0353717158383764
Mesa,|8 - 23|,9,0.0353190677350236
Mesa,|8 - 9|,1,0.0119742819067948
Mesa,|9 - 10|,1,0.0077056026854043
Mesa,|9 - 11|,2,0.0125002654945784
Mesa,|9 - 12|,3,0.0113972660711127
Mesa,|9 - 13|,4,0.00617860908613992
Mesa,|9 - 14|,5,0.0074949937280421
Mesa,|9 - 15|,6,0.00766941884943193
Mesa,|9 - 16|,7,0.0071258655487537
Mesa,|9 - 17|,8,0.00956209334831491
Mesa,|9 - 18|,9,0.00945323329900515
Mesa,|9 - 19|,10,0.0128637457568166
Mesa,|9 - 20|,11,0.0153292571237884
Mesa,|9 - 21|,12,0.0236966510149917
Mesa,|9 - 22|,11,0.02849531051438
Mesa,|9 - 23|,10,0.0287662680765717
Miami,|0 - 1|,1,0.0160842767892324
Miami,|0 - 10|,10,0.0167035158351862
Miami,|0 - 11|,11,0.0263212222947117
Miami,|0 - 12|,12,0.0261591415390589
Miami,|0 - 13|,11,0.0251730914756759
Miami,|0 - 14|,10,0.0274041143057034
Miami,|0 - 15|,9,0.0214657234350568
Miami,|0 - 16|,8,0.0299934679266181
Miami,|0 - 17|,7,0.0236834056532867
Miami,|0 - 18|,6,0.0285448358154209
Miami,|0 - 19|,5,0.0295592838723728
Miami,|0 - 2|,2,0.018356587468949
Miami,|0 - 20|,4,0.0154033318012342
Miami,|0 - 21|,3,0.0139607226568076
Miami,|0 - 22|,2,0.00728197240982763
Miami,|0 - 23|,1,0.00753920627996835
Miami,|0 - 3|,3,0.0122962569239152
Miami,|0 - 4|,4,0.0159236258500969
Miami,|0 - 5|,5,0.0198709188748341
Miami,|0 - 6|,6,0.0182310204677686
Miami,|0 - 7|,7,0.0218183773325887
Miami,|0 - 8|,8,0.024596914812725
Miami,|0 - 9|,9,0.0237043098026969
Miami,|1 - 10|,9,0.0240536343194278
Miami,|1 - 11|,10,0.0368639249191264
Miami,|1 - 12|,11,0.0364661300121605
Miami,|1 - 13|,12,0.0349912081908746
Miami,|1 - 14|,11,0.0372442543364275
Miami,|1 - 15|,10,0.0309383106350056
Miami,|1 - 16|,9,0.0405536117446334
Miami,|1 - 17|,8,0.0349024056100906
Miami,|1 - 18|,7,0.0410832087900975
Miami,|1 - 19|,6,0.0431003756060539
Miami,|1 - 2|,1,0.00663891352521509
Miami,|1 - 20|,5,0.0288179960086649
Miami,|1 - 21|,4,0.027301285347829
Miami,|1 - 22|,3,0.0154716899225551
Miami,|1 - 23|,2,0.0112668153916527
Miami,|1 - 3|,2,0.00698560744441116
Miami,|1 - 4|,3,0.0184726068145774
Miami,|1 - 5|,4,0.0176604419341984
Miami,|1 - 6|,5,0.0238854120987093
Miami,|1 - 7|,6,0.0319691084499471
Miami,|1 - 8|,7,0.0351063890216949
Miami,|1 - 9|,8,0.0328819308268969
Miami,|10 - 11|,1,0.0142854377585542
Miami,|10 - 12|,2,0.0139111596080361
Miami,|10 - 13|,3,0.0120430443729165
Miami,|10 - 14|,4,0.0146166831615506
Miami,|10 - 15|,5,0.0086726896544538
Miami,|10 - 16|,6,0.0181602770724772
Miami,|10 - 17|,7,0.0129286544282071
Miami,|10 - 18|,8,0.0202843026603003
Miami,|10 - 19|,9,0.0239618435954657
Miami,|10 - 20|,10,0.0134881124043773
Miami,|10 - 21|,11,0.0151646074503598
Miami,|10 - 22|,12,0.0148959792696352
Miami,|10 - 23|,11,0.0182734848611032
Miami,|11 - 12|,1,0.0042025012712451
Miami,|11 - 13|,2,0.00496942760328519
Miami,|11 - 14|,3,0.00526211817294277
Miami,|11 - 15|,4,0.0072184338644618
Miami,|11 - 16|,5,0.00600955696501047
Miami,|11 - 17|,6,0.00427672227015186
Miami,|11 - 18|,7,0.00947158508857598
Miami,|11 - 19|,8,0.0136816007028182
Miami,|11 - 20|,9,0.0141736347389982
Miami,|11 - 21|,10,0.017652348316276
Miami,|11 - 22|,11,0.0249654064601322
Miami,|11 - 23|,12,0.0294699757865745
Miami,|12 - 13|,1,0.00411943912842685
Miami,|12 - 14|,2,0.00415547323027026
Miami,|12 - 15|,3,0.00665962927313287
Miami,|12 - 16|,4,0.00546555472304312
Miami,|12 - 17|,5,0.00448054331925338
Miami,|12 - 18|,6,0.0107592842993626
Miami,|12 - 19|,7,0.0146846479599879
Miami,|12 - 20|,8,0.0146316020387208
Miami,|12 - 21|,9,0.0183232809202584
Miami,|12 - 22|,10,0.0251103772728145
Miami,|12 - 23|,11,0.0293583410394827
Miami,|13 - 14|,1,0.00415821783246108
Miami,|13 - 15|,2,0.00527994733580804
Miami,|13 - 16|,3,0.00710301688854671
Miami,|13 - 17|,4,0.0053626876334093
Miami,|13 - 18|,5,0.0123372368189131
Miami,|13 - 19|,6,0.0165636729305695
Miami,|13 - 20|,7,0.0147773337848097
Miami,|13 - 21|,8,0.0184883537282492
Miami,|13 - 22|,9,0.0242374659770243
Miami,|13 - 23|,10,0.0282076820924402
Miami,|14 - 15|,1,0.00747293271717435
Miami,|14 - 16|,2,0.00521176927680106
Miami,|14 - 17|,3,0.006511814939416
Miami,|14 - 18|,4,0.011788224440008
Miami,|14 - 19|,5,0.0159569271372777
Miami,|14 - 20|,6,0.0163894790277306
Miami,|14 - 21|,7,0.0203317022667552
Miami,|14 - 22|,8,0.0265797384745542
Miami,|14 - 23|,9,0.030594177738364
Miami,|15 - 16|,1,0.0105984108383543
Miami,|15 - 17|,2,0.00616793751784172
Miami,|15 - 18|,3,0.0135494727729385
Miami,|15 - 19|,4,0.0176436192036125
Miami,|15 - 20|,5,0.0120736771393129
Miami,|15 - 21|,6,0.01530614178268
Miami,|15 - 22|,7,0.0202208246297716
Miami,|15 - 23|,8,0.0242660546271415
Miami,|16 - 17|,1,0.00737201056226175
Miami,|16 - 18|,2,0.00987258502378543
Miami,|16 - 19|,3,0.013459843948165
Miami,|16 - 20|,4,0.017498343812795
Miami,|16 - 21|,5,0.0215316932615961
Miami,|16 - 22|,6,0.0291709941875406
Miami,|16 - 23|,7,0.0334205674950783
Miami,|17 - 18|,1,0.00900373669513864
Miami,|17 - 19|,2,0.0126792760773498
Miami,|17 - 20|,3,0.0113651984154619
Miami,|17 - 21|,4,0.0150625038303882
Miami,|17 - 22|,5,0.0227099992823409
Miami,|17 - 23|,6,0.0271725138719513
Miami,|18 - 19|,1,0.00645218778903737
Miami,|18 - 20|,2,0.0139037532276541
Miami,|18 - 21|,3,0.0172707485020755
Miami,|18 - 22|,4,0.0278957295002665
Miami,|18 - 23|,5,0.0327111414267179
Miami,|19 - 20|,1,0.0149549542523892
Miami,|19 - 21|,2,0.0179661546610676
Miami,|19 - 22|,3,0.0294144674194376
Miami,|19 - 23|,4,0.0340723754246001
Miami,|2 - 10|,8,0.0264392406004357
Miami,|2 - 11|,9,0.039299510027276
Miami,|2 - 12|,10,0.0389618371358556
Miami,|2 - 13|,11,0.0373792583835671
Miami,|2 - 14|,12,0.0396764102429562
Miami,|2 - 15|,11,0.0334456779467394
Miami,|2 - 16|,10,0.0428694632967008
Miami,|2 - 17|,9,0.0373028423187868
Miami,|2 - 18|,8,0.0434967231000564
Miami,|2 - 19|,7,0.04550158699378
Miami,|2 - 20|,6,0.0312790805239558
Miami,|2 - 21|,5,0.0298454773805601
Miami,|2 - 22|,4,0.0180408486114752
Miami,|2 - 23|,3,0.014038256393767
Miami,|2 - 3|,1,0.0101359500812245
Miami,|2 - 4|,2,0.0209918945000796
Miami,|2 - 5|,3,0.0204180055269154
Miami,|2 - 6|,4,0.0264004645973776
Miami,|2 - 7|,5,0.0342502886541541
Miami,|2 - 8|,6,0.0375773472050389
Miami,|2 - 9|,7,0.035236449205653
Miami,|20 - 21|,1,0.00551712059816065
Miami,|20 - 22|,2,0.0151061520366453
Miami,|20 - 23|,3,0.0197056552526716
Miami,|21 - 22|,1,0.012746702393508
Miami,|21 - 23|,2,0.0177353069459195
Miami,|22 - 23|,1,0.00629151644581702
Miami,|3 - 10|,7,0.0199628916605102
Miami,|3 - 11|,8,0.0324190449231192
Miami,|3 - 12|,9,0.0320806520414618
Miami,|3 - 13|,10,0.0306032658654239
Miami,|3 - 14|,11,0.0328240907604742
Miami,|3 - 15|,12,0.026682399069487
Miami,|3 - 16|,11,0.0361402208170934
Miami,|3 - 17|,10,0.0304655629702942
Miami,|3 - 18|,9,0.0365242001191096
Miami,|3 - 19|,8,0.0385656293248591
Miami,|3 - 20|,7,0.0244019661109217
Miami,|3 - 21|,6,0.0232224706417173
Miami,|3 - 22|,5,0.0122323866678149
Miami,|3 - 23|,4,0.008895583914925
Miami,|3 - 4|,1,0.0173101935210773
Miami,|3 - 5|,2,0.0168081714998791
Miami,|3 - 6|,3,0.0204239701620332
Miami,|3 - 7|,4,0.0273606725843486
Miami,|3 - 8|,5,0.0306456985184651
Miami,|3 - 9|,6,0.0284976641418435
Miami,|4 - 10|,6,0.0182002232991306
Miami,|4 - 11|,7,0.0272321569041493
Miami,|4 - 12|,8,0.0267594832670503
Miami,|4 - 13|,9,0.0257497636433383
Miami,|4 - 14|,10,0.0277160794644517
Miami,|4 - 15|,11,0.0224978686283403
Miami,|4 - 16|,12,0.03037632578747
Miami,|4 - 17|,11,0.0253549429764609
Miami,|4 - 18|,10,0.031510587177461
Miami,|4 - 19|,9,0.0332889915679764
Miami,|4 - 20|,8,0.0215328522106344
Miami,|4 - 21|,7,0.0212649663069997
Miami,|4 - 22|,6,0.015660198244039
Miami,|4 - 23|,5,0.0154521055442745
Miami,|4 - 5|,1,0.019459460591228
Miami,|4 - 6|,2,0.0182121622814109
Miami,|4 - 7|,3,0.0235827144001081
Miami,|4 - 8|,4,0.0263304622118963
Miami,|4 - 9|,5,0.0244980729198398
Miami,|5 - 10|,5,0.0192577583628446
Miami,|5 - 11|,6,0.0300854897762895
Miami,|5 - 12|,7,0.0302718314583334
Miami,|5 - 13|,8,0.0292159464870517
Miami,|5 - 14|,9,0.0311808104790209
Miami,|5 - 15|,10,0.0249730088849885
Miami,|5 - 16|,11,0.034346287456906
Miami,|5 - 17|,12,0.0288178721241946
Miami,|5 - 18|,11,0.0340368624789876
Miami,|5 - 19|,10,0.0372589873417673
Miami,|5 - 20|,9,0.024622978868573
Miami,|5 - 21|,8,0.0227572237057798
Miami,|5 - 22|,7,0.0154681808928365
Miami,|5 - 23|,6,0.0168109467101525
Miami,|5 - 6|,1,0.0189083074288014
Miami,|5 - 7|,2,0.0271549918611385
Miami,|5 - 8|,3,0.0282856757186185
Miami,|5 - 9|,4,0.0278771248554763
Miami,|6 - 10|,4,0.00998542513056277
Miami,|6 - 11|,5,0.0180996300797713
Miami,|6 - 12|,6,0.0172966874897822
Miami,|6 - 13|,7,0.0159818692010149
Miami,|6 - 14|,8,0.0177773916591888
Miami,|6 - 15|,9,0.0124524316868133
Miami,|6 - 16|,10,0.0209944010538498
Miami,|6 - 17|,11,0.0167732911431527
Miami,|6 - 18|,12,0.0231409708067198
Miami,|6 - 19|,11,0.0266787170751186
Miami,|6 - 20|,10,0.0168224838085867
Miami,|6 - 21|,9,0.0180630197364005
Miami,|6 - 22|,8,0.016996210034374
Miami,|6 - 23|,7,0.0197481731417415
Miami,|6 - 7|,1,0.0139510628338933
Miami,|6 - 8|,2,0.0160874872097275
Miami,|6 - 9|,3,0.0149188026576404
Miami,|7 - 10|,3,0.0105645782414424
Miami,|7 - 11|,4,0.00932177780983703
Miami,|7 - 12|,5,0.00879061041160402
Miami,|7 - 13|,6,0.00709664204356157
Miami,|7 - 14|,7,0.008778426869238
Miami,|7 - 15|,8,0.00653810507021432
Miami,|7 - 16|,9,0.0117859619133131
Miami,|7 - 17|,10,0.00830775661292335
Miami,|7 - 18|,11,0.0141864148427671
Miami,|7 - 19|,12,0.0179958645102839
Miami,|7 - 20|,11,0.0131286572506321
Miami,|7 - 21|,10,0.0168157529083314
Miami,|7 - 22|,9,0.0219082678355162
Miami,|7 - 23|,8,0.0254679334203614
Miami,|7 - 8|,1,0.00741812694910201
Miami,|7 - 9|,2,0.00680490465907485
Miami,|8 - 10|,2,0.0127455396133146
Miami,|8 - 11|,3,0.00579740552462356
Miami,|8 - 12|,4,0.0051553870692687
Miami,|8 - 13|,5,0.0055521617916434
Miami,|8 - 14|,6,0.00618700468901326
Miami,|8 - 15|,7,0.00585618375395896
Miami,|8 - 16|,8,0.00806252811009721
Miami,|8 - 17|,9,0.00523666731804952
Miami,|8 - 18|,10,0.0104662894635928
Miami,|8 - 19|,11,0.01476210141117
Miami,|8 - 20|,12,0.0131015726675329
Miami,|8 - 21|,11,0.0166179397060332
Miami,|8 - 22|,10,0.0236188493476814
Miami,|8 - 23|,9,0.0279782216565916
Miami,|8 - 9|,1,0.00728130110243185
Miami,|9 - 10|,1,0.0103963679833614
Miami,|9 - 11|,2,0.00764175388566773
Miami,|9 - 12|,3,0.00623844853471608
Miami,|9 - 13|,4,0.00483565950640218
Miami,|9 - 14|,5,0.00692364698453883
Miami,|9 - 15|,6,0.00580435562885407
Miami,|9 - 16|,7,0.0100623977090331
Miami,|9 - 17|,8,0.00760326654387616
Miami,|9 - 18|,9,0.0152326198815445
Miami,|9 - 19|,10,0.0190118102617338
Miami,|9 - 20|,11,0.0150139912331752
Miami,|9 - 21|,12,0.0185048819484398
Miami,|9 - 22|,11,0.0228202966414238
Miami,|9 - 23|,10,0.0264911800984983
Milwaukee,|0 - 1|,1,0.00856565260675229
Milwaukee,|0 - 10|,10,0.0219989489108068
Milwaukee,|0 - 11|,11,0.0268114299356128
Milwaukee,|0 - 12|,12,0.0272030241102678
Milwaukee,|0 - 13|,11,0.0290798826173625
Milwaukee,|0 - 14|,10,0.0263449302042263
Milwaukee,|0 - 15|,9,0.0311991592016189
Milwaukee,|0 - 16|,8,0.031829188823743
Milwaukee,|0 - 17|,7,0.0339894691064963
Milwaukee,|0 - 18|,6,0.0285607965468417
Milwaukee,|0 - 19|,5,0.0275783354877711
Milwaukee,|0 - 2|,2,0.00868317912712461
Milwaukee,|0 - 20|,4,0.0272878737048585
Milwaukee,|0 - 21|,3,0.0172037855669541
Milwaukee,|0 - 22|,2,0.00486149473101303
Milwaukee,|0 - 23|,1,0.00653836923776554
Milwaukee,|0 - 3|,3,0.0134536612997021
Milwaukee,|0 - 4|,4,0.0427770334384616
Milwaukee,|0 - 5|,5,0.023744667383705
Milwaukee,|0 - 6|,6,0.0250005188999588
Milwaukee,|0 - 7|,7,0.0336304567878918
Milwaukee,|0 - 8|,8,0.0260903873924131
